date,open,close,high,low,volume_from,volume_to
2018-08-01,78.83,77.63,78.47,77.1,1167596.58,90641900.27
2018-08-02,77.63,76.25,77.08,75.88,1162822.46,88668767.79
2018-08-03,76.25,77.59,77.88,74.99,1421541.06,110294664.23
2018-08-04,77.59,73.06,74.88,72.42,1181368.42,86306328.79
2018-08-05,73.06,74.72,75.0,73.17,1178455.16,88053884.25
2018-08-06,74.79,73.76,74.74,73.07,1262489.17,93126482.93
2018-08-07,73.76,67.37,71.6,67.01,1511147.26,101800798.91
2018-08-08,67.37,62.18,64.11,61.42,1729550.97,107550376.56
2018-08-09,62.18,63.08,66.02,62.97,1394669.74,87971351.12
2018-08-10,63.08,59.07,60.1,58.81,1222387.46,72209771.71
2018-08-11,59.06,57.85,59.98,56.73,1189382.73,68805336.8
2018-08-12,57.85,59.4,61.25,58.47,1237251.21,73497464.75
2018-08-13,59.39,56.59,58.85,56.26,1128239.11,63851874.68
2018-08-14,56.59,54.4,56.06,51.83,1473328.18,80142114.21
2018-08-15,54.4,54.35,56.46,54.15,1765039.6,95936199.67
2018-08-16,54.35,55.36,56.3,54.73,1312217.23,72650849.92
2018-08-17,55.36,61.86,61.95,57.58,1380003.33,85364296.5
2018-08-18,61.86,57.25,60.27,55.99,1138754.3,65198507.42
2018-08-19,57.25,57.97,59.37,57.51,1031461.25,59797353.67
2018-08-20,57.97,53.63,56.26,53.56,1356858.08,72771995.73
2018-08-21,53.63,56.51,56.86,55.47,1066286.26,60257546.51
2018-08-22,56.51,55.23,55.45,54.39,1125469.71,62162555.14
2018-08-23,55.25,57.37,57.88,56.04,1082113.67,62076758.25
2018-08-24,57.37,58.01,59.25,57.44,1157289.3,67137103.31
2018-08-25,58.01,57.95,58.42,57.76,1059669.13,61409651.0
2018-08-26,57.95,57.19,57.77,57.04,949316.88,54293621.49
2018-08-27,57.19,60.71,61.45,58.69,1228506.44,74578053.4
2018-08-28,60.71,63.33,63.5,61.4,1186737.97,75151396.46
2018-08-29,63.33,61.6,63.18,61.27,1317520.7,81158247.45
2018-08-30,61.6,60.32,61.2,59.92,1170057.82,70580593.39
2018-08-31,60.32,62.2,62.53,60.31,1222088.63,76017151.22
2018-09-01,62.21,66.49,67.32,63.64,1313649.72,87341858.25
2018-09-02,66.5,66.25,67.7,64.97,1228301.12,81376955.31
2018-09-03,66.25,65.47,66.07,64.69,1080654.02,70746960.87
2018-09-04,65.47,67.72,69.16,66.31,1159240.17,78505649.57
2018-09-05,67.71,57.75,62.08,57.53,1489698.16,86030699.46
2018-09-06,57.73,57.49,57.8,53.98,711922.56,39640901.64
2018-09-07,57.54,55.78,57.4,55.65,969095.09,54052319.67
2018-09-08,55.79,53.22,54.89,52.66,934991.95,49762303.73
2018-09-09,53.2,54.7,55.35,53.1,939387.97,51382746.24
2018-09-10,54.7,54.5,56.22,53.72,975497.09,53162263.2
2018-09-11,54.49,52.01,54.24,50.84,1120648.26,58289120.09
2018-09-12,52.02,51.72,52.38,48.16,1252273.56,64764025.44
2018-09-13,51.71,54.53,55.05,52.91,1213956.77,66192580.74
2018-09-14,54.53,56.31,58.35,53.29,1527301.41,86004692.64
2018-09-15,56.29,56.51,58.36,56.04,998522.08,56423787.85
2018-09-16,56.49,56.8,57.58,55.38,961902.37,54634913.22
2018-09-17,56.79,52.17,55.42,51.77,1361454.99,71027993.63
2018-09-18,52.17,54.1,55.12,51.41,1480605.99,80105819.6
2018-09-19,54.1,54.33,55.08,53.22,1403512.55,76246958.93
2018-09-20,54.31,56.65,57.19,54.42,1440043.82,81583345.72
2018-09-21,56.65,60.91,62.45,57.61,2078722.52,126606412.76
2018-09-22,60.91,60.58,61.17,58.57,1226535.32,74299848.97
2018-09-23,60.57,61.37,63.0,60.0,1546009.19,94878462.16
2018-09-24,61.36,58.02,60.34,57.15,1581510.37,91760259.48
2018-09-25,58.02,57.48,58.33,54.9,1954105.93,112314471.32
2018-09-26,57.48,57.24,59.17,56.54,1545508.88,88463766.38
2018-09-27,57.24,63.27,65.77,58.68,2041650.71,129176972.13
2018-09-28,63.27,61.93,63.81,60.89,1627965.19,100816630.79
2018-09-29,61.92,61.65,62.31,60.25,1397152.16,86138077.23
2018-09-30,61.65,61.24,62.57,60.61,1462368.34,89559564.91
2018-10-01,61.24,60.3,61.52,59.9,1126322.09,67914859.16
2018-10-02,60.3,59.47,60.84,59.26,1121169.05,66672120.52
2018-10-03,59.47,57.41,59.2,57.11,837337.04,48072403.01
2018-10-04,57.39,58.35,59.05,57.95,839697.34,48995985.2
2018-10-05,58.28,58.95,59.46,58.11,915695.64,53976884.27
2018-10-06,58.95,57.95,58.81,57.11,764022.42,44271540.74
2018-10-07,57.93,58.24,58.79,57.54,892836.33,52000525.72
2018-10-08,58.24,59.49,59.79,58.11,1172329.17,69743651.56
2018-10-09,59.49,58.78,59.42,58.45,1023953.99,60185511.73
2018-10-10,58.78,57.97,58.39,57.51,755507.59,43793801.74
2018-10-11,57.97,50.94,54.76,50.63,1280200.57,65208657.77
2018-10-12,50.94,53.38,53.61,51.0,929670.82,49622117.27
2018-10-13,53.38,53.55,54.36,53.21,699112.39,37435759.07
2018-10-14,53.53,52.02,53.64,51.85,616628.89,32079222.97
2018-10-15,52.03,55.01,57.06,53.75,2033315.58,111849076.53
2018-10-16,55.01,54.07,55.03,53.69,1360610.41,73572521.68
2018-10-17,54.07,53.95,54.33,53.44,1398518.32,75450778.17
2018-10-18,53.97,52.51,53.58,51.91,1364078.52,71632143.09
2018-10-19,52.52,53.29,53.97,51.39,1155454.58,61578713.93
2018-10-20,53.29,53.55,53.98,52.83,1146422.03,61387598.01
2018-10-21,53.55,52.97,53.8,52.87,961899.03,50952572.86
2018-10-22,52.97,52.33,53.05,52.18,1192506.97,62407029.09
2018-10-23,52.34,52.65,53.17,52.13,1130503.71,59518962.97
2018-10-24,52.65,52.38,52.76,52.19,1059630.2,55503334.51
2018-10-25,52.38,52.31,52.43,52.1,999747.59,52296456.9
2018-10-26,52.3,52.0,52.44,51.7,1200128.01,62406551.06
2018-10-27,52.0,51.99,52.29,51.86,1088889.58,56608991.07
2018-10-28,51.99,51.94,52.15,51.72,907239.16,47122573.51
2018-10-29,51.94,48.93,50.73,48.09,1560820.01,76365442.41
2018-10-30,48.93,49.19,49.38,48.78,1262718.33,62107838.46
2018-10-31,49.19,49.72,50.27,48.76,1259415.09,62617765.37
2018-11-01,49.72,50.4,50.58,50.0,1124232.98,56660788.39
2018-11-02,50.4,51.42,51.76,50.45,1245788.78,64057787.66
2018-11-03,51.43,50.96,51.48,50.89,979846.91,49932557.05
2018-11-04,50.96,54.4,55.95,51.56,1825899.01,99330411.78
2018-11-05,54.39,53.61,54.69,52.9,1655973.15,88780621.08
2018-11-06,53.61,56.09,56.19,53.94,1494729.87,83837091.02
2018-11-07,56.09,54.08,56.69,53.51,1791160.6,96863833.34
2018-11-08,54.09,52.37,53.81,52.26,1612387.74,84437184.89
2018-11-09,52.41,51.9,52.17,51.53,1308326.33,67899133.43
2018-11-10,51.9,52.16,52.43,51.83,1182833.31,61699421.12
